@relation luxembourg-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 {0,1}
@attribute att7 {0,1}
@attribute att8 numeric
@attribute att9 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric
@attribute att13 numeric
@attribute att14 numeric
@attribute att15 numeric
@attribute att16 numeric
@attribute att17 numeric
@attribute att18 {0,1}
@attribute att19 {0,1}
@attribute att20 {0,1}
@attribute att21 {0,1}
@attribute att22 {0,1}
@attribute att23 {0,1}
@attribute att24 {0,1}
@attribute att25 {0,1}
@attribute att26 {0,1}
@attribute att27 {0,1}
@attribute att28 {0,1}
@attribute att29 {0,1}
@attribute att30 {0,1}
@attribute att31 numeric
@attribute class {0,1}

@data
1.0,0.42857,0.33333,0.4,0.3,0,1,0.8,0.66667,0.75,0.83333,0.0,1.0,0.142858,0.721519,0.0,0.66667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119476,0
0.42857,0.14286,0.66667,0.2,0.3,0,1,1.0,1.0,0.0,1.0,0.0,1.0,0.428584,0.696201,0.015384,0.83333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119476,1
1.0,0.14286,1.0,0.6,0.8,1,1,1.0,0.66667,0.0,0.16667,0.0,0.0,0.428584,0.784813,0.015384,0.33333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.119509,1
0.42857,0.14286,0.0,0.3,0.1,1,1,0.5,1.0,0.25,0.83333,0.0,1.0,0.285717,0.556967,0.0,0.33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119575,0
1.0,0.42857,0.33333,0.3,0.5,0,1,0.8,0.16667,0.0,0.83333,0.0,0.25,0.571446,0.734178,0.015384,0.83333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120796,0
0.42857,0.14286,0.33333,0.7,0.6,0,0,0.8,0.83333,0.5,1.0,0.0,1.0,0.428584,0.607602,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122149,0
0.28571,0.28571,0.66667,0.5,0.2,1,1,0.7,0.66667,0.25,1.0,0.0,1.0,0.428584,0.645566,0.030769,0.66667,1,0,0,0,0,0,0,0,0,0,0,0,0,0.122182,1
1.0,0.42857,1.0,0.2,0.0,1,1,0.7,1.0,0.75,0.0,0.0,1.0,0.0,0.227851,0.076922,0.16667,0,1,1,1,1,1,1,1,1,1,1,1,1,0.122182,1
1.0,0.28571,0.33333,0.4,0.7,1,0,0.9,0.5,0.5,0.0,0.0,1.0,0.0,0.367085,0.076922,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.122182,0
0.57143,0.28571,0.33333,0.5,0.7,1,0,0.9,0.5,0.0,0.0,0.0,1.0,0.0,0.126581,0.076922,0.83333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.122248,0
0.57143,0.14286,0.33333,0.1,0.1,1,1,1.0,0.66667,0.25,1.0,0.0,0.75,0.142858,0.177216,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122512,0
1.0,0.42857,0.66667,0.4,0.4,1,1,1.0,0.5,0.5,0.33333,0.0,1.0,0.428584,0.41772,0.015384,0.16667,0,1,1,1,1,1,1,1,1,1,1,1,1,0.122578,1
0.42857,0.14286,0.33333,0.4,0.5,1,1,0.9,1.0,0.0,0.33333,0.0,1.0,0.0,0.924047,0.076922,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122776,0
0.71429,0.28571,0.66667,0.4,0.2,1,1,0.7,0.83333,0.0,0.83333,0.0,0.75,0.0,0.392403,0.076922,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122776,1
1.0,1.0,0.0,0.1,0.5,1,1,0.8,1.0,0.25,0.0,0.0,1.0,0.142858,0.253168,0.0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.122776,0
0.42857,0.57143,0.0,0.5,0.5,0,1,0.9,0.0,0.0,0.33333,0.0,0.25,0.142858,0.784813,0.0,0.83333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122842,0
1.0,0.28571,0.33333,0.0,0.0,1,0,0.9,0.66667,0.25,1.0,0.0,1.0,0.142858,0.265827,0.0,0.33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122842,0
0.42857,1.0,0.0,0.0,0.4,0,1,0.8,0.83333,0.0,1.0,0.0,1.0,0.428584,0.594943,0.0,0.83333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122908,0
0.42857,0.71429,0.0,0.7,0.7,1,1,0.7,0.83333,0.25,1.0,0.0,1.0,0.428584,0.569626,0.0,0.83333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.123337,0
0.14286,0.14286,0.66667,0.1,0.4,1,1,0.6,0.66667,0.25,1.0,0.0,1.0,0.428584,0.734178,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.123799,1
1.0,0.14286,0.33333,0.8,1.0,1,1,1.0,0.83333,0.5,1.0,0.0,1.0,0.142858,0.354427,0.0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.123964,0
0.0,0.14286,0.33333,0.0,0.0,1,1,1.0,0.16667,0.0,0.33333,0.0,1.0,0.571446,0.531649,0.0,0.83333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12403,0
0.42857,0.42857,0.33333,0.0,0.3,1,0,0.8,0.5,0.5,0.83333,0.0,1.0,0.285717,0.481014,0.030769,0.16667,0,1,1,1,1,1,1,1,1,1,1,1,1,0.12403,0
0.28571,0.28571,0.33333,0.5,0.6,0,1,0.7,0.83333,0.25,0.16667,0.0,1.0,0.571446,0.531649,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12403,0
0.85714,0.14286,0.33333,0.2,0.3,0,1,0.8,0.33333,0.5,0.33333,0.0,1.0,0.571446,0.481014,0.030769,0.83333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.124097,0
0.0,0.14286,1.0,0.6,0.5,1,1,0.8,0.66667,0.25,1.0,0.0,1.0,0.142858,0.544308,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.124163,1
0.71429,0.42857,0.33333,0.5,0.5,1,1,0.9,0.66667,0.25,0.0,0.0,1.0,0.428584,0.468355,0.0,0.33333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.124163,0
1.0,0.14286,0.0,0.9,1.0,1,1,0.8,0.0,1.0,1.0,0.0,0.75,0.0,0.379744,0.076922,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.124163,0
0.28571,0.14286,1.0,0.8,0.4,1,1,1.0,0.66667,0.0,1.0,0.0,0.25,0.142858,0.784813,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124229,1
1.0,0.28571,0.33333,0.5,0.5,1,1,0.9,0.66667,0.25,0.33333,0.0,1.0,0.428584,0.620249,0.0,0.33333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.124229,0
1.0,0.14286,0.33333,0.5,0.3,1,1,0.7,0.66667,0.5,0.0,0.0,0.5,0.428584,0.683543,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.124229,0
0.28571,0.14286,0.33333,0.8,0.6,0,1,0.7,0.83333,0.0,1.0,0.0,0.25,0.285717,0.556967,0.0,0.83333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124295,0
0.57143,0.0,0.66667,0.7,0.5,1,1,0.4,0.83333,0.75,0.0,0.0,1.0,0.0,0.468355,0.076922,0.16667,0,1,1,1,1,1,1,1,1,1,1,1,1,0.124361,1
0.85714,0.14286,0.66667,0.5,0.5,1,1,1.0,0.66667,0.25,0.16667,0.0,1.0,0.285717,0.696201,0.015384,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125318,1
0.85714,0.42857,0.0,0.1,0.1,0,1,1.0,1.0,0.0,1.0,0.0,1.0,0.428584,0.506332,0.0,0.83333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.125318,0
0.85714,0.14286,0.66667,0.5,0.5,0,1,0.9,0.83333,0.75,0.83333,0.0,1.0,0.142858,0.265827,0.0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.125318,1
0.85714,0.28571,0.33333,0.5,0.5,1,1,1.0,0.83333,0.0,0.16667,0.0,1.0,0.142858,0.341768,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125318,0
1.0,0.85714,0.33333,0.5,0.8,1,1,0.9,0.83333,0.25,0.0,0.0,1.0,0.142858,0.316462,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125384,0
0.57143,0.14286,0.0,0.8,0.8,1,1,0.8,0.83333,0.5,1.0,0.0,0.75,0.142858,0.544308,0.015384,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125516,0
0.28571,0.57143,0.0,0.2,0.2,0,0,1.0,0.66667,0.0,0.0,0.0,1.0,0.142858,0.443038,0.0,0.16667,0,1,1,1,1,1,1,1,1,1,1,1,1,0.125582,0
0.57143,0.14286,0.33333,0.6,0.7,1,1,0.8,0.33333,0.5,1.0,0.0,1.0,0.285717,0.253168,0.0,0.33333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.125648,0
0.42857,0.14286,1.0,0.0,0.0,1,1,0.5,0.16667,0.75,1.0,0.0,1.0,0.571446,0.493673,0.030769,0.33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125714,1
0.57143,0.28571,0.33333,0.5,0.7,1,1,1.0,0.83333,0.25,1.0,0.0,1.0,0.571446,0.696201,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125747,0
1.0,0.14286,0.33333,0.3,0.1,1,1,0.6,0.66667,0.5,0.0,0.0,0.75,0.142858,0.278486,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125747,0
0.28571,0.14286,0.66667,0.8,1.0,1,1,0.6,0.5,0.25,0.0,0.0,0.75,0.571446,0.670884,0.0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.125747,1
1.0,0.28571,0.33333,0.2,0.7,0,0,1.0,0.5,0.25,0.16667,0.0,1.0,0.428584,0.531649,0.0,0.16667,0,1,1,1,1,1,1,1,1,1,1,1,1,0.125747,0
0.14286,0.0,1.0,0.4,0.0,1,1,0.9,0.5,0.25,0.66667,0.0,0.75,0.857139,0.607602,0.030769,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.125813,1
0.0,0.0,1.0,0.4,1.0,1,1,1.0,0.33333,0.25,1.0,0.0,1.0,0.285717,0.683543,0.061538,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.125813,1
0.57143,0.28571,0.66667,0.6,0.6,0,1,0.6,0.83333,0.25,1.0,0.0,1.0,0.428584,0.898742,0.030769,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.125813,1
1.0,0.14286,0.66667,0.0,0.0,1,1,0.5,0.5,0.25,1.0,0.0,1.0,0.428584,0.70886,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.125813,1
0.28571,0.14286,0.66667,0.3,0.8,1,1,1.0,0.83333,0.0,0.5,0.0,0.75,0.0,0.670884,0.076922,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125813,1
1.0,0.0,0.33333,0.4,0.5,1,1,0.8,0.83333,0.0,1.0,0.0,1.0,0.285717,0.759495,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125879,0
0.28571,0.14286,0.33333,0.3,0.2,1,1,0.7,0.83333,0.75,1.0,0.0,1.0,0.714307,0.759495,0.015384,0.83333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.125945,0
0.85714,0.14286,0.66667,0.8,0.4,1,1,1.0,0.83333,0.5,0.16667,0.0,1.0,0.142858,0.341768,0.0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.125945,1
0.85714,0.14286,1.0,0.5,0.3,0,1,0.9,1.0,0.75,0.83333,0.0,1.0,0.428584,0.683543,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.126704,1
1.0,0.42857,0.66667,0.5,0.3,1,1,0.8,0.5,0.5,0.0,0.0,1.0,0.142858,0.164557,0.015384,0.33333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.126836,1
0.14286,0.14286,0.33333,0.5,0.5,1,1,0.8,0.5,0.5,1.0,0.0,1.0,0.142858,0.51899,0.0,0.83333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.126836,0
0.85714,0.28571,0.33333,0.7,0.7,1,1,0.7,0.66667,0.25,0.0,0.0,0.75,0.142858,0.303803,0.0,0.33333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.127034,0
1.0,0.57143,0.33333,0.7,0.7,1,1,1.0,0.66667,0.0,1.0,0.0,0.0,0.142858,0.886083,0.0,0.83333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1271,0
0.57143,0.28571,0.0,0.0,0.0,1,1,0.9,0.83333,0.0,0.16667,0.0,1.0,0.142858,0.316462,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1271,0
0.28571,0.42857,0.33333,0.2,0.1,0,1,0.8,0.66667,0.25,0.66667,0.0,0.75,0.142858,0.556967,0.015384,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127166,0
1.0,0.14286,1.0,0.0,0.0,1,1,1.0,1.0,0.75,0.16667,0.0,0.75,0.142858,0.455697,0.0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.127166,1
1.0,0.28571,0.33333,0.6,0.6,1,1,0.8,1.0,0.5,0.0,0.0,0.75,0.285717,0.455697,0.0,0.16667,0,1,1,1,1,1,1,1,1,1,1,1,1,0.127232,0
1.0,0.14286,0.66667,0.8,0.5,1,1,1.0,0.83333,0.25,1.0,0.0,1.0,0.285717,0.379744,0.015384,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.127232,1
0.57143,0.28571,0.33333,0.2,0.0,0,1,0.7,0.0,0.0,0.5,0.0,1.0,0.714307,0.645566,0.030769,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.127298,0
0.57143,0.0,1.0,0.3,0.3,1,1,0.8,0.5,0.5,0.0,0.0,1.0,0.142858,0.455697,0.0,0.66667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127364,1
0.42857,0.14286,0.66667,0.7,0.5,1,1,0.5,0.83333,0.25,1.0,0.0,1.0,0.285717,0.860765,0.030769,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.127364,1
1.0,0.28571,0.33333,0.8,0.7,1,1,1.0,0.5,0.25,1.0,0.0,1.0,0.142858,0.189874,0.0,0.16667,0,1,1,1,1,1,1,1,1,1,1,1,1,0.127364,0
0.28571,0.14286,0.33333,0.6,0.6,0,1,0.8,0.66667,0.25,0.16667,0.0,1.0,0.428584,0.594943,0.0,0.83333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.12743,0
1.0,0.28571,0.33333,0.3,0.5,1,1,0.9,0.66667,0.5,1.0,0.0,1.0,0.142858,0.392403,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.12743,0
0.85714,0.0,1.0,1.0,1.0,1,1,0.3,0.5,0.5,0.83333,0.0,0.75,0.285717,0.873424,0.030769,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127496,1
0.14286,0.0,0.0,0.2,0.2,0,1,1.0,0.83333,0.0,1.0,0.0,1.0,0.428584,0.886083,0.030769,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127496,0
0.0,0.85714,0.0,0.0,0.7,0,1,0.9,0.83333,0.0,0.16667,0.0,1.0,0.142858,0.303803,0.0,0.83333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128255,0
0.42857,0.85714,0.33333,0.1,0.4,1,1,0.7,0.83333,0.25,1.0,1.0,1.0,0.714307,0.734178,0.0,0.66667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128321,0
0.85714,0.14286,0.0,0.0,0.0,1,0,1.0,0.83333,0.75,1.0,0.0,1.0,0.0,0.506332,0.076922,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128552,0
1.0,1.0,0.66667,0.9,0.6,1,1,1.0,0.33333,0.5,0.0,0.0,0.75,0.142858,0.189874,0.0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.128618,1
1.0,0.14286,0.66667,0.4,0.7,1,1,0.8,0.5,0.25,1.0,0.0,1.0,0.0,0.392403,0.076922,0.16667,0,1,1,1,1,1,1,1,1,1,1,1,1,0.128618,1
0.57143,0.14286,0.66667,0.6,0.5,1,1,0.9,0.66667,0.25,0.83333,0.0,1.0,0.142858,0.632908,0.0,0.83333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.128618,1
0.71429,0.42857,0.33333,0.2,0.3,1,1,0.7,0.83333,0.5,1.0,0.0,1.0,0.142858,0.341768,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128618,0
1.0,0.14286,0.33333,0.5,0.7,1,1,1.0,0.83333,0.5,1.0,0.0,1.0,0.142858,0.316462,0.0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.128684,0
0.71429,0.71429,0.33333,0.7,0.5,1,1,0.7,0.66667,0.25,0.83333,0.0,0.5,0.428584,0.759495,0.0,0.83333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12875,0
1.0,0.14286,0.0,0.5,0.2,1,1,1.0,0.66667,0.5,1.0,0.0,0.25,0.142858,0.670884,0.061538,0.33333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.128816,0
0.71429,0.14286,1.0,0.5,0.5,0,1,0.5,0.5,0.5,1.0,0.0,1.0,0.428584,0.835448,0.030769,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.128816,1
1.0,0.57143,0.33333,0.4,0.3,1,1,0.7,0.5,0.25,1.0,0.0,1.0,0.285717,0.41772,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128882,0
0.57143,0.0,1.0,1.0,0.5,0,1,1.0,0.66667,0.25,1.0,0.0,0.5,0.285717,0.759495,0.0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.128882,1
0.57143,0.57143,0.0,0.9,1.0,1,1,0.8,0.0,1.0,1.0,0.0,1.0,0.0,0.443038,0.076922,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.128882,0
1.0,0.14286,0.0,0.0,0.0,1,0,1.0,0.83333,0.75,1.0,0.0,1.0,0.142858,0.354427,0.0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.128948,0
0.71429,0.14286,0.66667,0.4,0.5,1,1,0.8,0.16667,0.5,0.83333,0.0,1.0,0.0,0.41772,0.076922,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.129971,1
1.0,0.0,1.0,0.7,0.5,1,1,0.9,1.0,0.5,0.16667,0.0,0.75,0.142858,0.367085,0.0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.130169,1
1.0,0.42857,1.0,0.2,0.7,0,1,0.9,0.83333,0.0,0.5,0.0,1.0,0.428584,0.696201,0.0,0.33333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.130268,1
1.0,0.71429,0.66667,0.5,0.5,1,1,1.0,1.0,0.0,0.16667,0.0,1.0,0.428584,0.746836,0.0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.131754,1
0.85714,0.14286,0.33333,0.3,0.8,1,1,0.9,0.66667,0.0,1.0,0.0,1.0,0.0,0.772154,0.076922,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132909,0
0.28571,0.0,0.33333,0.4,0.4,1,1,0.6,0.33333,1.0,0.0,0.0,1.0,0.142858,0.316462,0.0,0.33333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.132909,0
0.0,0.0,0.0,0.2,0.1,1,1,0.9,0.16667,0.25,1.0,0.0,1.0,0.142858,0.202533,0.0,0.83333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132909,0
0.57143,0.14286,0.66667,0.5,0.5,0,1,1.0,0.5,0.25,1.0,0.0,1.0,0.0,0.759495,0.076922,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.132942,1
0.14286,0.28571,0.66667,0.5,0.3,1,1,0.7,1.0,0.5,1.0,0.0,1.0,0.428584,0.911389,0.030769,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.132942,1
0.42857,0.71429,0.0,0.9,0.8,1,1,0.9,0.83333,0.5,0.0,0.0,1.0,0.142858,0.164557,0.0,0.33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13314,0
0.85714,0.0,0.33333,0.2,0.5,1,0,1.0,0.66667,0.25,1.0,0.0,1.0,0.428584,0.493673,0.0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.133272,0
0.14286,0.14286,1.0,0.6,0.6,1,1,0.9,0.66667,0.5,0.0,0.0,1.0,0.285717,0.594943,0.0,0.33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133338,1
0.85714,0.14286,0.66667,0.7,0.3,1,1,0.7,0.0,0.0,1.0,0.0,1.0,0.142858,0.924047,0.030769,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.133338,1
0.57143,0.14286,0.66667,0.7,0.7,0,1,0.9,0.83333,0.0,1.0,0.0,1.0,0.142858,0.886083,0.0,0.33333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.133404,1
0.28571,0.14286,1.0,0.6,0.6,1,1,1.0,1.0,0.0,0.16667,0.0,1.0,0.0,0.848107,0.076922,0.83333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.133404,1
1.0,0.14286,0.66667,0.2,0.5,1,1,0.8,0.66667,0.25,1.0,0.0,1.0,0.428584,0.569626,0.0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.13347,1
0.57143,0.28571,0.66667,0.6,0.6,0,1,0.7,0.5,0.0,1.0,0.0,0.0,0.142858,0.81013,0.0,0.83333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.133602,1
1.0,0.42857,0.33333,0.6,0.6,1,1,0.7,0.83333,0.0,0.5,0.0,1.0,0.285717,0.772154,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134427,0
0.14286,0.28571,0.66667,0.1,0.1,0,1,1.0,0.83333,0.25,1.0,0.0,1.0,0.142858,0.81013,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134427,1
0.42857,0.0,0.66667,0.7,0.7,0,1,0.8,0.66667,0.5,1.0,0.0,1.0,0.285717,0.797472,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.134427,1
0.28571,0.0,0.33333,0.7,0.7,0,1,0.9,1.0,0.0,1.0,0.0,1.0,0.142858,0.392403,0.015384,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134757,0
0.42857,0.14286,0.33333,0.3,0.3,1,1,0.7,0.5,0.5,0.83333,0.0,1.0,0.142858,0.379744,0.123077,0.33333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.134757,0
0.85714,0.42857,0.0,0.5,1.0,1,1,1.0,1.0,0.0,1.0,0.0,1.0,0.142858,0.41772,0.0,0.16667,0,1,1,1,1,1,1,1,1,1,1,1,1,0.13479,0
0.71429,0.28571,0.66667,0.5,0.5,1,1,0.9,0.0,0.5,1.0,0.0,1.0,0.0,0.139239,0.076922,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.134856,1
0.14286,0.28571,0.66667,0.5,0.8,0,1,1.0,0.5,0.25,0.83333,0.0,0.75,0.285717,0.683543,0.0,0.33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134922,1
1.0,0.14286,0.66667,0.5,0.5,1,1,0.5,0.66667,0.75,0.16667,0.0,0.75,0.142858,0.367085,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.134922,1
0.71429,0.28571,1.0,0.8,0.8,0,1,0.8,0.5,0.25,0.0,0.0,1.0,0.142858,0.240509,0.0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.134988,1
1.0,0.14286,1.0,1.0,1.0,1,1,0.5,0.5,0.5,0.83333,0.0,0.75,0.428584,0.81013,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135054,1
1.0,0.42857,0.0,0.7,0.5,0,0,0.8,0.83333,0.5,1.0,0.0,1.0,0.285717,0.341768,0.0,0.33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136011,0
0.42857,0.28571,0.33333,0.6,0.8,1,1,0.8,0.5,0.25,0.83333,0.0,0.0,0.428584,0.784813,0.0,0.83333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.136473,0
0.28571,0.28571,0.66667,0.5,0.2,1,1,0.9,1.0,0.5,0.83333,0.0,1.0,0.142858,0.278486,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136572,1
0.57143,0.0,0.33333,0.2,0.6,0,1,0.8,1.0,0.5,1.0,0.0,0.5,0.428584,0.658225,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136572,0
0.57143,0.28571,1.0,0.2,0.6,0,1,0.5,1.0,0.25,1.0,0.0,1.0,0.428584,0.772154,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.136638,1
0.42857,0.14286,1.0,0.2,0.4,0,1,0.6,0.66667,0.5,1.0,0.0,0.75,0.571446,0.696201,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.137529,1
0.28571,0.14286,0.33333,0.4,0.6,1,1,0.9,0.5,0.25,0.0,0.0,1.0,0.571446,0.721519,0.0,0.33333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.137529,0
0.28571,0.14286,0.0,0.3,0.3,0,1,0.6,0.83333,0.0,1.0,0.0,1.0,0.0,0.265827,0.076922,0.33333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.137595,0
0.85714,0.14286,0.66667,0.6,0.6,1,1,0.8,0.33333,0.0,1.0,0.0,1.0,0.428584,0.860765,0.046153,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137925,1
0.71429,0.14286,0.33333,0.4,0.5,1,1,0.7,0.83333,0.0,1.0,0.0,0.75,0.285717,0.620249,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137991,0
0.71429,0.28571,0.33333,0.5,0.5,1,1,1.0,1.0,0.25,0.16667,0.0,1.0,0.142858,0.354427,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.137991,0
1.0,0.28571,0.66667,0.5,0.7,1,1,0.5,0.33333,0.5,1.0,0.0,1.0,0.428584,0.898742,0.030769,0.83333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.138123,1
0.57143,0.28571,0.0,0.8,0.8,1,1,1.0,0.83333,0.25,1.0,0.0,1.0,0.0,0.822789,0.076922,0.83333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138123,0
0.71429,0.14286,0.66667,0.5,0.6,0,1,0.8,0.5,0.25,0.83333,0.0,1.0,0.285717,0.696201,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138123,1
0.28571,0.14286,0.0,0.3,0.4,1,1,1.0,0.5,0.5,1.0,0.0,1.0,0.428584,0.734178,0.0,0.83333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138189,0
0.28571,0.0,1.0,0.7,0.8,1,1,0.6,1.0,0.5,0.0,0.0,0.25,0.428584,0.70886,0.0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.138255,1
